Time	HMO	HEXOSE	SUCCINATE	FORMATE
64,1	5.48976836996793	22.4181031175147	8.09134615696842	14.0782297016691
64,2	5.04127788583103	22.1006601007461	8.10440627977422	14.108686631642
64,3	4.62365401953363	21.7391936341469	8.11720402698482	14.1371482261768
64,4	4.23527143119455	21.3374014146458	8.12954174603931	14.1633317749159
64,5	3.87456245213813	20.8989791395561	8.14122536282441	14.1869693973905
64,6	3.54001388620175	20.427610282527	8.15206612188818	14.2078092755704
64,7	3.2301645885153	19.9269531665875	8.16188236840729	14.2256168091576
64,8	2.94360370911488	19.4006259579646	8.17050132112364	14.2401756756301
64,9	2.67896948745282	18.8521902111747	8.17776078487496	14.2512887819132
65	2.43494848531609	18.2851335908477	8.18351075227942	14.2587790974437
65,1	5.89042546575137	18.0025270031929	8.18639223318129	14.2659763696565
65,2	9.42238050981474	18.2315034449166	8.18521457837011	14.2764994672615
65,3	12.7314375623027	18.7709961382017	8.1813865455579	14.2899262161445
65,4	15.8462854989745	19.5109239655306	8.1760294833404	14.3065326347144
65,5	18.7869916924481	20.3831174218892	8.1698883313534	14.3266132350475
65,6	17.8458443886705	21.2600048347299	8.1649156319946	14.3509478424501
65,7	16.632449162995	22.0178310274177	8.16306168928043	14.3798226490118
65,8	15.4898716078544	22.6641956598263	8.16399624586366	14.4124331996504
65,9	14.4142457992088	23.2058767160799	8.16743936918342	14.4481121625433
66	13.4019883957779	23.6488836847573	8.17314550262637	14.4862851969922
66,1	12.4497669648339	23.9986386896231	8.18089108996536	14.5264417039199
66,2	11.5544721893579	24.2601184612046	8.19046571121129	14.5681146358212
66,3	10.7131933470953	24.4379662904993	8.2016658054146	14.6108668107033
66,4	9.92319661229763	24.5365805840755	8.21429030866048	14.654281879179
66,5	9.18190585385873	24.5601848574279	8.22813772410925	14.6979586087529
66,6	8.48688688307036	24.5128830566365	8.24300428015742	14.7415075273364
66,7	7.83583285180972	24.3987036371433	8.25868294477705	14.7845492723911
66,8	7.2265486269581	24.2216319096057	8.2749631206884	14.8267141264941
66,9	6.65693919425098	23.9856326873957	8.29163086869942	14.8676423109261
67	6.1249998471858	23.6946654521019	8.30846956094035	14.906984771002
67,1	5.62880780827185	23.3526930012926	8.32526089292813	14.9444042698074
67,2	5.16651517066764	22.9636843677889	8.34178619509298	14.9795766584934
67,3	4.73634305078344	22.5316127110413	8.35782799010063	15.0121922290801
67,4	4.33657684173942	22.0604488350587	8.37317174393321	15.0419570833493
67,5	3.96556245475622	21.5541509717412	8.38760775778854	15.0685944713849
67,6	3.62170343179044	21.0166514725455	8.40093314570622	15.0918460674301
67,7	3.30345880922861	20.4518410648582	8.41295384051735	15.1114731603029
67,8	3.00934161039543	19.8635513426628	8.42348656914753	15.1272577417029
67,9	2.73791784502878	19.2555361654853	8.43236073820734	15.1390034792581
68	2.48780589745381	18.6314526283083	8.4394201727095	15.1465365628882
68,1	2.25767619229254	17.9948422335845	8.44452465497651	15.1497064137284
68,2	2.04625103706536	17.349112842886	8.44755121743098	15.1483862450778
68,3	1.85230455442524	16.6975219113152	8.44839515184323	15.1424734651102
68,4	1.6746626320873	16.0431614166246	8.44697070836403	15.131889911783
68,5	1.51220283460211	15.3889447933208	8.44321146970942	15.1165819116833
68,6	1.36385423672282	14.7375960774711	8.43707039845308	15.0965201565239
68,7	1.22859715209044	14.0916413683193	8.428519567702	15.071699393549
68,8	1.1054627424372	13.4534026250287	8.41754959667169	15.0421379290616
68,9	0.99353250100042	12.8249937458988	8.4041688221255	15.0078769474284
69	0.891937609299817	12.2083188256812	8.38840224376295	14.9689796510451
69,1	0.799858169218561	11.6050724539035	8.37029028613842	14.9255302297112
69,2	0.716522313111109	11.0167419007258	8.34988742152718	14.8776326705617
69,3	0.641205194272912	10.4446110324991	8.32726069754215	14.8254094221342
69,4	0.573227859386101	9.88976580181467	8.30248821065209	14.7689999283155
69,5	0.511956007469869	9.35310116215561	8.27565756259538	14.7085590498734
69,6	0.456798807770694	8.83532933017332	8.24686433212847	14.6442553943108
69,7	0.407207457168574	8.33698938513112	8.21621059193909	14.5762695835433
69,8	0.362673274886266	7.85845755857516	8.18380349017746	14.5047924785483
69,9	0.322726023449996	7.39995817876308	8.14975390772675	14.4300233719635
70	0.286932757872398	6.96157529823261	8.11417520274929	14.3521681719871
70,1	0.254962455005813	6.54328376089353	8.07718216178563	14.2714378333955
70,2	0.226482689543643	6.14499446906317	8.03889050109093	14.1880478393079
70,3	0.201129754212686	5.76650211829202	7.99941594239886	14.1022166718884
70,4	0.17857425978653	5.40748691385774	7.95887306177461	14.0141635533574
70,5	0.1585185719706	5.06753196278481	7.91737431061998	13.924106414491
70,6	0.140694319250602	4.74613954860982	7.87502919488491	13.8322601024529
70,7	0.12485999186053	4.44274620213421	7.83194360035013	13.7388348244144
70,8	0.110798648165724	4.15673651048382	7.78821925159349	13.6440348203739
70,9	0.0983157408314579	3.88745563512925	7.7439532922368	13.5480572558483
71	0.0872370713652859	3.63422053599113	7.69923797423061	13.4510913227422
71,1	0.0774068781371069	3.39632992246788	7.65416044423359	13.3533175347603
71,2	0.0686860598972833	3.17307297256496	7.60880261555679	13.2549072022309
71,3	0.0609505341853211	2.96373687793858	7.56324111465237	13.1560220701758
71,4	0.054089727865556	2.76761328550944	7.51754729171722	13.0568141028765
71,5	0.0480051953282495	2.5840037154796	7.47178728564061	12.9574253980144
71,6	0.0426093586202431	2.41222404137967	7.42602213423565	12.8579882136694
71,7	0.0378243628720965	2.25160812057134	7.38030792144168	12.7586250919871
71,8	0.0335810398157004	2.10151066387575	7.33469595395372	12.6594490641099
71,9	0.0298179718838245	1.96130943115732	7.28923296050799	12.560563921957
72	0.0264806492992958	1.83040683621718	7.24396130781711	12.4620645435696
72,1	3.67348400963456	2.1749235957316	7.19904582267144	12.36508113552
72,2	7.35393516526791	3.19143361958092	7.15594441510002	12.2749723322161
72,3	10.797191052782	4.52271051907745	7.11598904367336	12.1953554656166
72,4	14.0402212763619	6.01712521097736	7.07958229216759	12.1273405662841
72,5	17.1061483311474	7.59329485126523	7.04669712027993	12.0708238056375
72,6	16.2865225699326	9.12386501256338	7.01813307836538	12.0260273893911
72,7	15.1884290764236	10.4942268942172	6.9946849677123	11.9924381213456
72,8	14.1549906705217	11.7186535476997	6.97567567746497	11.9681992104125
72,9	13.1824375391128	12.8090443714172	6.96057035065384	11.9518851445454
73	12.2673123811236	13.7753959831524	6.94893421961731	11.942365730013
73,1	11.4064301946127	14.6262725155076	6.94040305680732	11.938716159553
73,2	10.5968453715913	15.3691457956009	6.93466251743694	11.9401563417106
73,3	9.83582352663545	16.0106472671523	6.93143356122577	11.9460095516987
73,4	9.12081709696112	16.5567581861136	6.9304620928178	11.9556740568631
73,5	8.44944405248867	17.0129554965125	6.93151157396139	11.9686035794344
73,6	7.81946923440875	17.3843250660453	6.93435776239704	11.9842938514445
73,7	7.22878796319579	17.6756502777969	6.93878499883013	12.0022734109542
73,8	6.67541164210616	17.8914815571255	6.94458364181899	12.022097373163
73,9	6.1574551420073	18.0361907992016	6.95154837084023	12.0433432980815
74	5.67312579542378	18.1140135714676	6.95947715937843	12.0656085381086
74,1	5.22071385681408	18.129081220963	6.96817077508148	12.0885086278874
74,2	4.79858430558445	18.0854445073331	6.97743270104935	12.1116764030534
74,3	4.40516988053636	17.9870900356183	6.98706939672342	12.1347616219098
74,4	4.03896524111611	17.8379505299359	6.99689083243893	12.1574309263467
74,5	3.69852215347378	17.6419098361926	7.00671124121609	12.1793680231778
74,6	3.38244559927637	17.4028034446477	7.01635003679442	12.2002739996194
74,7	3.0893907037092	17.1244152630249	7.02563284978129	12.219867710333
74,8	2.81806037732395	16.810471333348	7.03439263527299	12.2378861906768
74,9	2.5672035654252	16.4646311589756	7.04247080634804	12.2540850632382
75	2.3356139994304	16.0904772830107	7.04971834915387	12.2682389135723
75,1	2.12212934773329	15.6915037282721	7.05599687744435	12.280141617307
75,2	1.92563066936713	15.2711038676708	7.06117958773154	12.2896066051072
75,3	1.74504208215378	14.8325582400157	7.06515208085952	12.2964670550294
75,4	1.57933056763529	14.3790227603618	7.06781302178079	12.300576003994
75,5	1.42750584720799	13.9135176986282	7.06907461643469	12.3018063718115
75,6	4.96182924443218	13.7771302507875	7.06832883722753	12.3030631844937
75,7	8.56167994419598	14.1913313464703	7.06490397548417	12.3076176462718
75,8	11.9355059546713	14.9150466567926	7.05994951348974	12.3154706449179
75,9	15.114069864167	15.8274092583949	7.05441292405101	12.3270514840191
76	18.1180568341084	16.8573012176814	7.04887609345751	12.3426570681972
76,1	17.2381392919822	17.8826308191861	7.04489389784496	12.3630700063958
76,2	16.0816266787752	18.7879638194391	7.0440091411315	12.388634728556
76,3	14.9917904221282	19.5811382406724	7.04589708151737	12.4185612601112
76,4	13.9649661979673	20.2690494815516	7.05028832058166	12.4522061985551
76,5	12.9977675450131	20.8577299627799	7.0569516188086	12.4890248166814
76,6	12.0870542576968	21.3525490342123	7.06568081625684	12.5285389355124
76,7	11.2299047619681	21.7583687434577	7.07628545502659	12.5703148094722
76,8	10.4235917822173	22.0796664475107	7.08858409557142	12.6139481258835
76,9	9.66556080322631	22.3206320476431	7.10239960202965	12.6590540528947
77	8.95341095979705	22.4852454196913	7.11755587969443	12.7052608648207
77,1	8.28487807483355	22.5773380695217	7.13387569812403	12.752206096229
77,2	7.65781962855904	22.6006419572553	7.15117934093078	12.7995344750589
77,3	7.07020148560791	22.5588276651259	7.16928389937154	12.8468970967269
77,4	6.52008623803252	22.455533539226	7.18800307997091	12.8939514515226
77,5	6.00562304404445	22.2943870512403	7.20714743272432	12.9403620250066
77,6	5.52503885670321	22.0790193589287	7.22652493043512	12.9858012684363
77,7	5.07663094526846	21.8130738632659	7.24594184471504	13.0299507923905
77,8	4.65876061569632	21.5002094442309	7.26520387256112	13.0725026778747
77,9	4.26984803679283	21.1440989902803	7.28411747109069	13.1131608294583
78	3.90836807583422	20.7484238058479	7.30249135846609	13.1516423172955
78,1	3.57284704307451	20.3168644759336	7.32013813751158	13.1876786711798
78,2	3.26186023961028	19.8530887770398	7.33687599607196	13.2210171014606
78,3	2.97403019870678	19.3607372400663	7.35253043568896	13.2514216297365
78,4	2.70802550799991	18.8434069846536	7.3669359784438	13.2786741175276
78,5	2.46256009988789	18.3046344483527	7.37993780144827	13.3025751843137
78,6	2.23639290054196	17.7478776220747	7.39139324991427	13.3229450079977
78,7	2.02832773453668	17.1764983719321	7.40117318325775	13.3396240015687
78,8	1.83721339193852	16.593745375921	7.40916311435813	13.3524733599692
78,9	1.66194377718772	16.0027381337132	7.41526410974876	13.3613754713061
79	1.50145807331592	15.4064524234848	7.41939342780046	13.3662341868654
79,1	5.02647452831331	15.1489326824713	7.42096240057441	13.3705697428737
79,2	8.61314759805872	15.4637755675694	7.41921696554866	13.3781404987164
79,3	11.9698995129257	16.1112267140838	7.41541041719406	13.3887851719976
79,4	15.128164410958	16.9670474348491	7.41065328095015	13.40297475414
79,5	18.1093065907447	17.9565101407858	7.40565332180775	13.421083109357
79,6	17.2064432915506	18.9463409591825	7.4021752327452	13.4439105821675
79,7	16.0295975873057	19.8092525738563	7.4019307029325	13.4716995471111
79,8	14.9219049353809	20.5537913492598	7.4045557198424	13.5035871698173
79,9	13.8795663828853	21.1875190488201	7.40974617992733	13.5388706424766
80	12.8990634555107	21.7170996304308	7.41723937871414	13.5769556156609
80,1	11.9771257705929	22.1485112256843	7.42679987786136	13.6173217857011
80,2	11.1107028513803	22.487210080327	7.4382093931413	13.6594992244418
80,3	10.2969394329432	22.7382583409779	7.4512596182329	13.7030523324992
80,4	9.53315374636303	22.9064241403317	7.46574720470761	13.7475691925448
80,5	8.8168183965769	22.9962600592114	7.48147034231935	13.7926547398324
80,6	8.14554353703502	23.0121643837892	7.49822654479525	13.8379266224287
80,7	7.51706210568042	22.9584284071259	7.51581136077011	13.883012946153
80,8	6.92921693010775	22.8392721975202	7.534017809736	13.9275513278862
80,9	6.37994954023206	22.6588706717205	7.5526363981685	13.9711888435308
81	5.86729054766081	22.4213714003743	7.57145560815192	14.0135825731877
81,1	5.38935146440858	22.130905288955	7.59026277484286	14.0544005297723
81,2	4.94431784123124	21.7915910866235	7.60884528366719	14.0933228178457
81,3	4.53044360901052	21.4075345539351	7.62699202602102	14.1300429134128
81,4	4.1460465065224	20.982823049503	7.64449505559385	14.1642689873494
81,5	3.78950447581425	20.5215162605419	7.66115138797267	14.1957252180905
81,6	3.45925290356693	20.0276337895167	7.67676488531985	14.2241530554485
81,7	3.1537825844924	19.5051403071436	7.69114816679861	14.2493124085735
81,8	2.87163828217931	18.9579289802792	7.70412448498255	14.2709827383716
81,9	2.61141776479624	18.3898038729523	7.71552950945399	14.2889640391948
82	2.37177119831406	17.8044619932578	7.72521296167753	14.303077697186
82,1	2.15140078861274	17.2054756139982	7.73304005030775	14.313167214045
82,2	1.94906057573701	16.5962754298035	7.73889266339416	14.3190987858101
82,3	1.76355629797329	15.9801350299577	7.74267028328337	14.3207617269996
82,4	1.59374525931247	15.3601570690058	7.74429060096759	14.3180687314745
82,5	1.43853615002687	14.7392614130319	7.74368981858235	14.3109559628463
82,6	4.96597931795977	14.4723672334049	7.74045074143587	14.3031971963152
82,7	8.54948303542297	14.8037488497501	7.73398446755805	14.299028601161
82,8	11.8987536551234	15.4865559823536	7.72563193898235	14.298569557883
82,9	15.046246299972	16.390793351686	7.71660174923588	14.3024808299699
83	18.0141199826358	17.4374531693096	7.70765587633053	14.3112297906579
83,1	17.0977285202272	18.4825673731644	7.70065220830913	14.3256299490758
83,2	15.9094676428005	19.3882980858059	7.69734527740906	14.3457664998307
83,3	14.7923238744026	20.1646793161536	7.69728605809055	14.3705874267709
83,4	13.7423556571099	20.8205692273422	7.7000997272211	14.3992401707773
83,5	12.7559087218184	21.3637783857395	7.7054633728964	14.4310093572485
83,6	11.8295824619487	21.8013176057664	7.71308917439632	14.4652751787175
83,7	10.9602008401965	22.1395870874143	7.7227124054183	14.5014847398099
83,8	10.1447870601811	22.3845219045871	7.73408293673306	14.5391325147103
83,9	9.38054144321323	22.5417044361178	7.74695929874181	14.5777472133347
84	8.66482208746207	22.6164512874884	7.761104639399	14.616883154718
84,1	7.99512798030811	22.613880151712	7.77628410730995	14.6561148066322
84,2	7.36908429994711	22.5389605971483	7.79226332575832	14.695033542279
84,3	6.78442968832378	22.3965517482368	7.8088077174578	14.733245939661
84,4	6.2390053097139	22.1914291092051	7.82568250391329	14.7703731428547
84,5	5.73074553128309	21.9283022811889	7.84265324601555	14.8060509416649
84,6	5.25767007617767	21.611824978655	7.85948682007633	14.8399303240285
84,7	4.81787750801566	21.246598518696	7.87595274046361	14.87167832566
84,8	4.40953990963182	20.8371698055465	7.89182474968515	14.9009790517425
84,9	4.03089862007861	20.3880247387616	7.90688260176131	14.9275347814255
85	3.68026089364611	19.9035779177648	7.92091396702222	14.9510670913295
85,1	3.35599734444256	19.3881594818392	7.93371638763415	14.9713179519154
85,2	3.05654004115248	18.8459998995049	7.94509921443986	14.9880507625015
85,3	2.78038112001237	18.2812134933721	7.95488545802339	15.0010512984991
85,4	2.5260717905198	17.6977814474543	7.96291349093771	15.0101285493559
85,5	2.29222161819704	17.0995349880833	7.96903854414494	15.0151154288037
85,6	2.07749798166993	16.4901393548461	7.97313394901989	15.0158693411327
85,7	1.88062561675624	15.8730790855156	7.97509208660101	15.0122725890137
85,8	1.70038617718776	15.2516450329166	7.9748250177349	15.0042326103046
85,9	1.53561775880689	14.6289234184171	7.9722647807449	14.9916820335752
86	1.38521435033438	14.0077871138648	7.96736335650878	14.974578544843
86,1	4.91524391332205	13.7516387642468	7.95984722970955	14.9567845180468
86,2	8.49714159334191	14.1123529223167	7.94930303745634	14.9428774033215
86,3	11.8415829096404	14.8372888140983	7.93714295635463	14.9332869234191
86,4	14.9817692366489	15.7920867784881	7.92463653444173	14.9288480940722
86,5	17.9404408669472	16.8945883267533	7.91257097626267	14.9301019492461
86,6	17.0146236577354	17.992822380021	7.90284933024674	14.9378679211068
86,7	15.8184927463937	18.9411169339338	7.89722988956138	14.9520952305399
86,8	14.6949181495439	19.7508280107069	7.89518707453611	14.9715631057569
86,9	13.6398474379706	20.4319495537894	7.89628315862271	14.9952868524899
87	12.649521265101	20.9932846303021	7.90014231352053	15.0224453756249
87,1	11.7204387368673	21.4427277896827	7.90643123149806	15.0523327221901
87,2	10.8493275927976	21.7874782526785	7.91484534546546	15.0843247329489
87,3	10.0331183750263	22.0342022498081	7.92509908481357	15.1178562267643
87,4	9.26892198288407	22.1891572515031	7.93691907022403	15.1524055462963
87,5	8.55401015632597	22.2582870861823	7.95003947715108	15.1874842583219
87,6	7.88579853080088	22.2472943917397	7.96419902496971	15.2226304659955
87,7	7.26183197546604	22.1616950910651	7.97913920586361	15.2574046490664
87,8	6.67977197542825	22.0068583662051	7.9946034751437	15.2913872666068
87,9	6.13738585282605	21.7880347603082	8.01033719752719	15.3241775793852
88	5.63253764489676	21.5103744497103	8.0260881923323	15.3553933056153
88,1	5.16318047240593	21.1789373246761	8.04160775192229	15.3846708346377
88,2	4.72735024106392	20.7986962437456	8.05665202737277	15.4116658018441
88,3	4.32316052363203	20.3745346453549	8.07098368713893	15.4360538841496
88,4	3.94879847300713	19.9112395826559	8.08437376138849	15.4575317149557
88,5	3.60252161825605	19.4134911705881	8.09660358886995	15.4758178453159
88,6	3.28265539780248	18.8858493798156	8.10746678641097	15.4906536971481
88,7	2.9875912879829	18.3327390652248	8.11677116467353	15.5018044672414
88,8	2.71578539188626	17.7584340657091	8.12434051855562	15.5090599493457
88,9	2.46575736325342	17.167041148875	8.13001622721099	15.5122352472625
89	2.23608955323352	16.5624844947203	8.13365860733171	15.5111713557491
89,1	5.69962158835176	16.2736748273782	8.13424732833001	15.5093531780192
89,2	9.22721513439316	16.5524596166945	8.13100656540597	15.5110936009318
89,3	12.5223230174994	17.1822817965585	8.12553059783043	15.5166288616529
89,4	15.6157610325226	18.0410711392409	8.11913284470702	15.5266445127732
89,5	18.5292409200464	19.0517030078315	8.11266664455353	15.5416539744487
89,6	17.5600174801236	20.0625273496026	8.10820882232341	15.5624738527898
89,7	16.3230786070519	20.9254582426865	8.10770801658691	15.5890836333323
89,8	15.1611913902959	21.6512921163266	8.11066320252746	15.6203415117534
89,9	14.0702009280253	22.2496342665629	8.11665087019293	15.6553126376507
90	13.0462457523893	22.7290306096665	8.12530193384225	15.6932057020124
90,1	12.0857237710268	23.0972184683755	8.13628423160235	15.7333307085468
90,2	11.1852627931336	23.3613173515626	8.14929004775181	15.775069875525
90,3	10.3416949137886	23.5279748934336	8.16402729893917	15.81785777484
90,4	9.55203421271645	23.6034786862891	8.18021342069386	15.8611679721826
90,5	8.81345734653007	23.593841704798	8.19757127159843	15.904504242345
90,6	8.12328669885463	23.5048669167601	8.2158265699907	15.9473950001412
90,7	7.47897581315292	23.342195207263	8.23470651531863	15.9893899840787
90,8	6.87809687603767	23.1113397136953	8.25393934041126	16.0300585086221
90,9	6.31833004906695	22.8177089472332	8.27325460436133	16.0689887976421
91	5.797454467598	22.4666205734891	8.29238407738783	16.1057880512463
91,1	5.31334073850869	22.0633073797179	8.31106309545508	16.1400829976061
91,2	4.86394477635574	21.6129167246547	8.32903227835246	16.1715207522754
91,3	4.44730282153011	21.1205046171415	8.34603951397791	16.1997698578362
91,4	4.06152748583926	20.591025475614	8.36184211646831	16.2245214121091
91,5	3.7048046722883	20.0293185612872	8.37620906871391	16.2454902176155
91,6	3.37539121811803	19.4400920359164	8.38892326233312	16.2624159014375
91,7	3.0716131146218	18.8279055557932	8.39978365161799	16.2750639653518
91,8	2.79186416477413	18.1971522658733	8.40860724317118	16.2832267329257
91,9	2.53460495067042	17.5520409938976	8.41523085047944	16.2867241646051
92	2.29836199708977	16.8965793602029	8.41951255270345	16.2854045148718
92,1	2.08172703454622	16.2345584146912	8.42133280938234	16.2791448081802
92,2	1.8833562839735	15.5695392917441	8.42059519712832	16.2678511132447
92,3	1.70196970441555	14.9048422432217	8.41722675004252	16.2514585986885
92,4	1.53635016341963	14.2435382772835	8.41117790165613	16.2299313572215
92,5	1.38534250601795	13.5884435053442	8.40242204173328	16.2032619903235
92,6	1.24785251130502	12.9421161888776	8.39095471532039	16.1714709506597
92,7	1.12284573515261	12.3068563879207	8.37679250316367	16.1346056448738
92,8	1.00934624350988	11.6847080471402	8.35997163142983	16.0927393047169
92,9	0.906435243412047	11.0774633133155	8.34054636422222	16.0459696394207
93	0.813249619013711	10.4866688574005	8.31858723465715	15.9944172866704
93,1	0.72898037861754	9.91363397021585	8.29417916951591	15.9382240833685
93,2	0.652871016755287	9.35944020748867	8.26741955920947	15.8775511806108
93,3	0.584215793737401	8.82495237165532	8.23841631962483	15.8125770299195
93,4	0.522357934314563	8.31083062976939	8.20728598605835	15.7434952698363
93,5	0.466687747482208	7.81754357583632	8.17415187253633	15.6705125434768
93,6	0.416640671004193	7.34538205055768	8.13914232293174	15.5938462785585
93,7	0.371695246691933	6.89447353211704	8.10238907381661	15.5137224617037
93,8	0.331371035457917	6.46479690980847	8.06402574320121	15.430373438413
93,9	0.295226484221513	6.05619745017681	8.0241864543236	15.3440357689585
94	0.262856759466999	5.66840176515753	7.9830045994766	15.254948168537
94,1	0.233891564318253	5.30103259532605	7.94061174543477	15.163349557362
94,2	0.20799295720578	4.95362322996206	7.89713667927092	15.0694772430509
94,3	0.184853196191508	4.62563140051958	7.85270459112608	14.9735652537899
94,4	0.16419271757216	4.3164525550632	7.80743638914695	14.8758428375936
94,5	0.145758013405702	4.02543240234205	7.76144814168253	14.7765331420697
94,6	0.129326650099323	3.75187932985442	7.71485064017895	14.6758520816294
94,7	0.114731851077597	3.49509481041307	7.6677492003511	14.5740076682751
94,8	0.10178000366341	3.25437467604992	7.62024369262976	14.471199860413
94,9	0.0902890211292784	3.02899197200689	7.57242830362048	14.3676197641259
95	0.0800962243809815	2.8182064536387	7.52439130798953	14.2634487979507
95,1	0.0710564466318317	2.62127392940246	7.47621495384557	14.158858104653
95,2	0.0630402870243024	2.43745413221276	7.42797544424504	14.054008181726
95,3	0.0559325089463324	2.26601724849058	7.37974299851229	13.9490487008112
95,4	0.0496305771990671	2.10624923681108	7.33158197863006	13.844118487858
95,5	0.044043327012099	1.95745606714804	7.28355106751256	13.7393456377687
95,6	0.0390897571201683	1.8189670079638	7.23570348749468	13.6348477394283
95,7	0.0346979386554042	1.69013708243895	7.18808724883006	13.5307321892969
95,8	0.030804031414968	1.57034880756917	7.14074541937172	13.4270965740633
95,9	0.0273513990819538	1.4590133212128	7.0937164078951	13.3240291051629
96	0.0242898151592561	1.35557099291211	7.04703425470706	13.2216090901893
96,1	3.66913882849844	1.7377640224946	7.00092182412357	13.1207562929849
96,2	7.34071080725256	2.82096197844979	6.95739530492709	13.0274451232208
96,3	10.7685267718027	4.24244924700328	6.9180363168604	12.9460244514664
96,4	13.99031751247	5.84318589596917	6.88325173820604	12.877838138823
96,5	17.0304018862678	7.53615403909929	6.85293879034458	12.8227842272328
96,6	16.1840791457325	9.17687660687584	6.82779809613928	12.7809749250415
96,7	15.0625088210428	10.633379122028	6.80846235857526	12.75156003161
96,8	14.0086366430914	11.9229433765481	6.79408809247694	12.7323319316119
96,9	13.0185210415548	13.059901433494	6.78401218155497	12.7216106140906
97	12.0885394635513	14.0562820558617	6.77769787546637	12.718074135242
97,1	11.2153469831146	14.9224050443913	6.77469739794486	12.7206481189032
97,2	10.395841646291	15.667302885314	6.77462600682726	12.728432133901
97,3	9.62713504198828	16.2990270770777	6.77714379060486	12.740650004986
97,4	8.90652706632551	16.8248750395202	6.78194279162376	12.7566159682609
97,5	8.23148414845149	17.251560752577	6.78873786586851	12.7757114917219
97,6	7.59962040202328	17.5853444435915	6.79726021393056	12.7973693744145
97,7	7.008681298531	17.8321317066413	6.80725285885605	12.8210628686926
97,8	6.45652954916678	17.9975492529878	6.8184675711004	12.846298298474
97,9	5.94113294457784	18.0870023976883	6.83066288993583	12.8726101244121
98	5.46055394510537	18.1057179893364	6.84360299013743	12.8995577260938
98,1	5.01294084352143	18.0587755464723	6.85705720909569	12.926723387968
98,2	4.59652034163185	17.9511287239002	6.8708000934373	12.9537111248507
98,3	4.2095913941983	17.7876187971786	6.88461185298967	12.9801460868991
98,4	3.85052018065467	17.5729815587793	6.89827912845527	13.0056743572945
98,5	3.51773606892258	17.3118488198561	6.91159599097289	13.0299630079705
98,6	3.20972843792013	17.0087455748902	6.92436509937809	13.0527003158477
98,7	2.92504422755978	16.6680837886831	6.93639894631482	13.0735960684762
98,8	2.66228608836239	16.2941536881364	6.94752112878838	13.0923819067333
98,9	2.42011100818546	15.8911133715403	6.95756758330097	13.1088116654249
99	2.19722930150521	15.4629774763153	6.96638773106459	13.1226616819014
99,1	1.99240385731145	15.0136055667569	6.97384548534441	13.1337310493238
99,2	1.80444955465146	14.5466908142996	6.97982008088523	13.1418417959185
99,3	1.63223276950245	14.0657494452648	6.98420669451277	13.1468389751266
99,4	1.4746709120062	13.574111328616	6.98691683606923	13.1485906544638
99,5	1.33073194809152	13.0749119741532	6.98787849936828	13.1469877934809
99,6	4.86817512473103	12.9284842094618	6.98673910011938	13.1449876024688
99,7	8.46163319623857	13.3757254275226	6.9831125908201	13.1463579024724
99,8	11.8216020636864	14.1643337292309	6.97826070408999	13.1516080881479
99,9	14.9805046718448	15.1642255057753	6.97324825096545	13.1614519290794
100	17.9603334736536	16.2973224441289	6.96871731223127	13.1763279993539
100,1	17.0555897104327	17.4230607338349	6.9662893279654	13.1970438049628
100,2	15.8777133335515	18.4072607430806	6.96749675372809	13.2237452383106
100,3	14.7697712227206	19.2599663561367	6.97190603494937	13.2554152475154
100,4	13.7279003465326	19.9900163729645	6.97915751407091	13.2912313294379
100,5	12.7485226847979	20.6051831191749	6.98894299227331	13.3305036040803
100,6	11.8283117164345	21.112425862656	7.00098891415889	13.3726333909618
100,7	10.9641633964131	21.5180839962566	7.01504437711154	13.4170848290646
100,8	10.153170853091	21.8280256875708	7.03087262273804	13.4633656243086
100,9	9.3926022489596	22.0477629506831	7.04824506377907	13.511014192142
101	8.67988138675607	22.1825408922702	7.06693718084682	13.5595912837173
101,1	8.01257073741466	22.2374066937	7.0867258208308	13.6086747532677
101,2	7.38835663215984	22.2172623767735	7.1073875664965	13.6578565196917
101,3	6.8050364073735	22.1269043469431	7.12869794188915	13.7067410511466
101,4	6.26050732331636	21.9710519718591	7.15043128293392	13.7549448949697
101,5	5.75275709995276	21.7543669401331	7.17236114582184	13.8020969119905
101,6	5.27985592745837	21.481464791284	7.1942611536147	13.8478389716469
101,7	4.8399498172977	21.1569197687789	7.21590619850307	13.8918269340621
101,8	4.43125516355569	20.7852639923738	7.23707392664995	13.9337317953976
101,9	4.05205438490107	20.3709818498725	7.25754643709123	13.9732409088237
102	3.7006925165427	19.9185004530474	7.27711212773432	14.0100592191272
102,1	3.37557462019545	19.4321769719254	7.29556762168311	14.0439104669622
102,2	3.07516387971317	18.9162836422828	7.31271970719055	14.0745383310103
102,3	2.79798025180814	18.3749912214569	7.3283872254909	14.1017074843442
102,4	2.54259954599574	17.8123516382911	7.34240284332356	14.1252045462949
102,5	2.3076528160094	17.2322805378126	7.35461465159589	14.1448389140992
102,6	2.09182595638493	16.6385403569476	7.36488753854465	14.1604434603739
102,7	1.89385941220106	16.034724484396	7.37310429487674	14.1718750836801
102,8	1.71254792616952	15.4242429590492	7.37916641937567	14.1790151005983
102,9	1.54674026420669	14.8103100528967	7.38299460580579	14.1817694691474
103	1.3953388770067	14.1959339736558	7.38452890491109	14.1800688352138
103,1	4.92481969343127	13.9431589831768	7.38346500211049	14.1774197996443
103,2	8.50702530057263	14.3026764645984	7.37938328866276	14.1780749033056
